"","scientific_name","midpoint_cc","releveSite","releveyear"
"934","Laportea canadensis",15,"LHDL rel 2-1",2023
"935","Laportea canadensis",3,"LHHL1 Rel",2023
"936","Laportea canadensis",3,"MRPR TB Rel 2",2023
"937","Larix laricina",0.5,"LHTS 1",2023
"938","Lathyrus sp.",0.5,"WWBW Rel",2023
"939","Leersia oryzoides",15,"LHTS 1",2023
"940","Leersia oryzoides",3,"WWBW Rel",2023
"941","Leersia virginica",15,"LBRP Rel 6",2023
"942","Leersia virginica",3,"LBRP Rel 7",2023
"943","Leersia virginica",3,"LHDL Rel 1-3",2023
"944","Leersia virginica",3,"LHDL Rel 1-4",2023
"945","Leersia virginica",3,"LHDL rel 2-1",2023
"946","Leersia virginica",3,"LHHL4 Rel",2023
"947","Leersia virginica",3,"MRPR TB Rel 1",2023
"948","Lemna minor s.s.",3,"LBRP Rel 4",2023
"949","Leonurus cardiaca",3,"LBRP  Rel 3",2023
"950","Leonurus cardiaca",3,"LBRP Rel 7",2023
"951","Leonurus cardiaca",0.5,"LHDL rel 1-5",2023
"952","Leonurus cardiaca",3,"MRPR TB Rel 2",2023
"953","Leonurus cardiaca",3,"SLPR S",2023
"954","Leonurus cardiaca",3,"SLSBWL rel 1early",2023
"955","Lespedeza capitata",3,"LHPP 1early",2023
"956","Lespedeza capitata",0.5,"LHPP 2early",2023
"957","Lespedeza capitata",0.5,"LHPP rel 1late",2023
"958","Lespedeza capitata",3,"SLPR West Range Rel",2023
"959","Lespedeza capitata",3,"SLPR bluff remnant releve",2023
"960","Leucanthemum vulgare",3,"LBRP Rel 5",2023
"961","Liatris aspera",3,"SLPR bluff remnant releve",2023
"962","Liatris aspera",3,"WWRP Italy Moraine Rellate",2023
"963","Liatris aspera",3,"WWRP Prairie 2 Rel",2023
"964","Liatris ligulistylis",3,"SLPR West Range Rel",2023
"965","Liatris punctata",3,"WWRP Rel 4",2023
"966","Liatris pycnostachya",3,"SLPR West Range Rel",2023
"967","Lilium michiganense",3,"WWRP Rel 1",2023
"968","Linaria vulgaris",3,"LHDL rel 1-2",2023
"969","Linaria vulgaris",3,"LHPP 2early",2023
"970","Linaria vulgaris",3,"MRPR CPL19 rel 1",2023
"971","Linaria vulgaris",3,"MRPR TB Rel 1",2023
"972","Linaria vulgaris",3,"SLPR West Range Rel",2023
"973","Linum sulcatum",3,"MRPR CPL19 rel 1",2023
"974","Linum sulcatum",3,"MRPR prairie bluff phase 2",2023
"975","Linum sulcatum",3,"WWRP Prairie 2 Rel",2023
"976","Lithospermum canescens",3,"MRPR CPL19 rel 1",2023
"977","Lithospermum canescens",3,"WWRP Prairie 2 Rel",2023
"978","Lithospermum canescens",0.5,"WWRP Rel 4",2023
"979","Lithospermum incisum",0.5,"LBRP Rel 8",2023
"980","Lithospermum incisum",3,"WWRP Rel 4",2023
"981","Lobelia siphilitica",3,"MRPR TB Rel 1",2023
"982","Lobelia siphilitica",3,"WWRP Rel 1",2023
"983","Lobelia spicata",3,"WWRP Italy Moraine Rellate",2023
"984","Lobelia spicata",3,"WWRP Prairie 2 Rel",2023
"985","Lonicera dioica",3,"LHDL rel 1-2",2023
"986","Lonicera dioica",3,"LHHL3 Rel",2023
"987","Lonicera dioica",3,"LHHL4 Rel",2023
"988","Lonicera dioica",3,"LHHL5 Rel",2023
"989","Lonicera reticulata s.l.",3,"LBRP Rel 7",2023
"990","Lotus corniculatus",3,"SLPR West Range Rel",2023
"991","Lupinus perennis",3,"SLPR bluff remnant releve",2023
"992","Lycopus americanus",3,"LHDL rel 1-5",2023
"993","Lycopus americanus",3,"LHHL1 Rel",2023
"994","Lycopus americanus",3,"WWBW Rel",2023
"995","Lycopus americanus",3,"WWRP Rel 1",2023
"996","Lycopus uniflorus",3,"LHTS 1",2023
"997","Lycopus uniflorus",3,"WWBW Rel",2023
"998","Lysimachia quadriflora",3,"WWRP Rel 1",2023
"999","Lysimachia sp.",3,"LHHL1 Rel",2023
"1000","Lysimachia spp.",3,"LHDL rel 1-5",2023
"1001","Lysimachia thyrsiflora",3,"LHTS 1",2023
"1002","Maianthemum canadense",3,"LBRP Rel 7",2023
"1003","Maianthemum canadense",3,"LHDL rel 2-1",2023
"1004","Maianthemum canadense",3,"LHHL2 Rel",2023
"1005","Maianthemum canadense",3,"LHHL5 Rel",2023
"1006","Maianthemum canadense",3,"LHSP 1-1",2023
"1007","Maianthemum canadense",3,"LHTS 1",2023
"1008","Maianthemum canadense",3,"WWRP WL Rel",2023
"1009","Maianthemum racemosum",3,"LBRP  Rel 3",2023
"1010","Maianthemum racemosum",3,"LHDL rel 1-2",2023
"1011","Maianthemum racemosum",3,"LHDL rel 2-1",2023
"1012","Maianthemum racemosum",3,"LHHL1 Rel",2023
"1013","Maianthemum racemosum",3,"LHHL2 Rel",2023
"1014","Maianthemum racemosum",0.5,"LHHL3 Rel",2023
"1015","Maianthemum racemosum",3,"LHHL4 Rel",2023
"1016","Maianthemum racemosum",3,"LHHL5 Rel",2023
"1017","Maianthemum racemosum",3,"LHSP 1-1",2023
"1018","Maianthemum racemosum",0.5,"LHTS 1",2023
"1019","Maianthemum racemosum",3,"SLPR S",2023
"1020","Maianthemum racemosum",3,"SLPR bluff remnant releve",2023
"1021","Maianthemum stellatum",3,"LBRP  Rel 3",2023
"1022","Maianthemum stellatum",3,"LBRP Rel 6",2023
"1023","Maianthemum stellatum",3,"LBRP Rel 7",2023
"1024","Maianthemum stellatum",3,"WWRP Rel 2",2023
"1025","Malus spp.",3,"LBRP Rel 5",2023
"1026","Malus spp.",0.5,"LHDL rel 1-5",2023
"1027","Malus spp.",3,"LHHL5 Rel",2023
"1028","Malus spp.",3,"LHPP 2late",2023
"1029","Malus spp.",3,"LHSP 1-1",2023
"1030","Medicago lupulina",3,"LBRP Rel 8",2023
"1031","Medicago lupulina",0.5,"SLPR West Range Rel",2023
"1032","Medicago lupulina",3,"WWRP Prairie 2 Rel",2023
"1033","Medicago lupulina",3,"WWRP Rel 1",2023
"1034","Melilotus alba",3,"LBRP Rel 8",2023
"1035","Melilotus alba",3,"MRPR TB Rel 1",2023
"1036","Melilotus alba",15,"WWRP Rel 1",2023
"1037","Melilotus officinalis",3,"LBRP Rel 8",2023
"1038","Melilotus sp.",3,"WWRP Prairie 2 Rel",2023
"1039","Melilotus sp.",3,"WWRP Rel 1",2023
"1040","Melilotus sp.",3,"WWRP Rel 2",2023
"1041","Melilotus spp.",3,"LBRP Rel 5",2023
"1042","Melilotus spp.",3,"LHDL Rel 1-4",2023
"1043","Melilotus spp.",3,"MRPR CPL19 rel 1",2023
"1044","Menispermum canadense",3,"LBRP Rel 6",2023
"1045","Menispermum canadense",0.5,"LBRP Rel 7",2023
"1046","Micranthes pensylvanica",3,"LHTS 1",2023
"1047","Mirabilis nyctaginea",3,"LBRP Rel 8",2023
"1048","Mirabilis nyctaginea",3,"WWRP Rel 4",2023
"1049","Mollugo verticillata",3,"SLPR West Range Rel",2023
"1050","Monarda fistulosa",3,"LBRP  Rel 3",2023
"1051","Monarda fistulosa",3,"LBRP Rel 5",2023
"1052","Monarda fistulosa",3,"LBRP Rel 6",2023
"1053","Monarda fistulosa",3,"LBRP Rel 8",2023
"1054","Monarda fistulosa",3,"LHDL rel 1-2",2023
"1055","Monarda fistulosa",3,"LHHL5 Rel",2023
"1056","Monarda fistulosa",15,"LHPP 1early",2023
"1057","Monarda fistulosa",3,"LHPP rel 1late",2023
"1058","Monarda fistulosa",3,"MRPR Rel 5",2023
"1059","Monarda fistulosa",3,"MRPR TB Rel 1",2023
"1060","Monarda fistulosa",3,"MRPR prairie bluff phase 2",2023
"1061","Monarda fistulosa",3,"SLPR East Range Rel",2023
"1062","Monarda fistulosa",3,"SLPR West Range Rel",2023
"1063","Monarda fistulosa",3,"WWBW Rel",2023
"1064","Monarda fistulosa",3,"WWRP Italy Moraine Rel",2023
"1065","Monarda fistulosa",3,"WWRP Italy Moraine Rellate",2023
"1066","Monarda fistulosa",3,"WWRP Prairie 2 Rel",2023
"1067","Monarda fistulosa",3,"WWRP Rel 1",2023
"1068","Monarda fistulosa",3,"WWRP Rel 2",2023
"1069","Monarda fistulosa",3,"WWRP Rel 3",2023
"1070","Monarda punctata",0.5,"LHPP rel 1late",2023
"1071","Morus alba",3,"LBRP  Rel 3",2023
"1072","Morus alba",0.5,"LHHL5 Rel",2023
"1073","Morus alba",0.5,"LHPP 2early",2023
"1074","Morus alba",3,"LHPP 2late",2023
"1075","Morus alba",3,"MRPR prairie bluff phase 2",2023
"1076","Morus alba",3,"SLPR bluff remnant releve",2023
"1077","Muhlenbergia cuspidata",15,"MRPR prairie bluff phase 2",2023
"1078","Muhlenbergia frondosa",0.5,"LBRP  Rel 3",2023
"1079","Muhlenbergia frondosa",0.5,"LBRP Rel 6",2023
"1080","Muhlenbergia frondosa",3,"MRPR TB Rel 1",2023
"1081","Muhlenbergia glomerata",3,"WWRP Rel 1",2023
"1082","Muhlenbergia racemosa",3,"WWRP Italy Moraine Rellate",2023
"1083","Muhlenbergia spp.",3,"LHSP 1-1",2023
"1084","Myosoton aquaticum",3,"LHDL Rel 1-4",2023
"1085","Myosoton aquaticum",15,"LHDL rel 1-5",2023
"1086","Myosoton aquaticum",3,"LHDL rel 2-1",2023
"1087","Myosoton aquaticum",0.5,"LHHL1 Rel",2023
"1088","Myosoton aquaticum",0.5,"LHHL2 Rel",2023
"1089","Myosoton aquaticum",3,"MRPR TB Rel 1",2023
"1090","Myosoton aquaticum",3,"MRPR TB Rel 2",2023
"1091","Nepeta cataria",3,"LBRP  Rel 3",2023
"1092","Nepeta cataria",3,"LBRP Rel 6",2023
"1093","Nepeta cataria",3,"MRPR TB Rel 1",2023
"1094","Nepeta cataria",3,"SLPR bluff remnant releve",2023
"1095","Oenothera biennis s.l.",3,"LBRP Rel 5",2023
"1096","Oenothera biennis s.l.",0.5,"LHPP 1early",2023
"1097","Oenothera biennis s.l.",3,"LHPP rel 1late",2023
"1098","Oenothera biennis s.l.",3,"MRPR TB Rel 1",2023
"1099","Oenothera biennis s.l.",3,"SLPR bluff remnant releve",2023
"1100","Onoclea sensibilis",3,"LHDL Rel 1-4",2023
"1101","Onoclea sensibilis",3,"LHDL rel 1-2",2023
"1102","Onoclea sensibilis",3,"LHDL rel 1-5",2023
"1103","Onoclea sensibilis",3,"LHHL1 Rel",2023
"1104","Onoclea sensibilis",0.5,"LHHL2 Rel",2023
"1105","Onoclea sensibilis",0.5,"LHHL3 Rel",2023
"1106","Onoclea sensibilis",3,"LHHL4 Rel",2023
"1107","Onoclea sensibilis",3,"LHHL5 Rel",2023
"1108","Onoclea sensibilis",3,"LHTS 1",2023
"1109","Onoclea sensibilis",3,"WWBW Rel",2023
"1110","Osmorhiza claytonii",3,"LBRP  Rel 3",2023
"1111","Osmorhiza claytonii",3,"LBRP Rel 6",2023
"1112","Osmorhiza claytonii",3,"LHDL Rel 1-3",2023
"1113","Osmorhiza claytonii",0.5,"LHDL rel 1-5",2023
"1114","Osmorhiza claytonii",3,"LHDL rel 2-1",2023
"1115","Osmorhiza claytonii",0.5,"LHHL1 Rel",2023
"1116","Osmorhiza claytonii",3,"LHHL2 Rel",2023
"1117","Osmorhiza claytonii",3,"LHHL3 Rel",2023
"1118","Osmorhiza claytonii",3,"SLPR S",2023
"1119","Osmorhiza longistylis",3,"LBRP  Rel 3",2023
"1120","Osmorhiza longistylis",3,"LBRP Rel 6",2023
"1121","Osmorhiza longistylis",3,"LBRP Rel 7",2023
"1122","Osmorhiza longistylis",3,"LHDL rel 2-1",2023
"1123","Osmorhiza longistylis",3,"WWRP WL Rel",2023
"1124","Osmorhiza spp.",3,"SLSBWL rel 1early",2023
"1125","Osmunda claytoniana",0.5,"LHHL1 Rel",2023
"1126","Osmunda claytoniana",3,"LHHL5 Rel",2023
"1127","Osmunda claytoniana",0.5,"LHTS 1",2023
"1128","Osmundastrum cinnamomeum",3,"LHTS 1",2023
"1129","Ostrya virginiana",62.5,"LHHL3 Rel",2023
"1130","Ostrya virginiana",3,"LHHL4 Rel",2023
"1131","Ostrya virginiana",3,"LHHL5 Rel",2023
"1132","Ostrya virginiana",3,"MRPR CPL19 rel 1",2023
"1133","Ostrya virginiana",3,"SLSBWL rel 1early",2023
"1134","Oxalis stricta",3,"LBRP  Rel 3",2023
"1135","Oxalis stricta",3,"LHDL Rel 1-4",2023
"1136","Oxalis stricta",3,"LHHL1 Rel",2023
"1137","Oxalis stricta",3,"LHHL4 Rel",2023
"1138","Oxalis stricta",3,"LHPP 1early",2023
"1139","Oxalis stricta",3,"MRPR CPL19 rel 1",2023
"1140","Oxalis stricta",3,"MRPR TB Rel 1",2023
"1141","Oxalis stricta",0.5,"MRPR prairie bluff phase 2",2023
"1142","Oxalis stricta",3,"SLPR East Range Rel",2023
"1143","Oxalis stricta",3,"SLPR S",2023
"1144","Oxalis stricta",3,"SLPR West Range Rel",2023
"1145","Oxalis stricta",3,"SLPR bluff remnant releve",2023
"1146","Oxalis stricta",3,"WWRP Italy Moraine Rellate",2023
"1147","Oxalis stricta",3,"WWRP Rel 3",2023
"1148","Packera aurea",15,"WWRP Rel 1",2023
"1149","Panicum virgatum",3,"MRPR Rel 5",2023
"1150","Panicum virgatum",3,"SLPR East Range Rel",2023
"1151","Panicum virgatum",3,"WWRP Italy Moraine Rel",2023
"1152","Parthenium integrifolium",0.5,"SLPR East Range Rel",2023
"1153","Parthenocissus inserta",0.5,"LHDL rel 1-2",2023
"1154","Parthenocissus inserta",3,"LHHL1 Rel",2023
"1155","Parthenocissus inserta",3,"LHHL2 Rel",2023
"1156","Parthenocissus inserta",3,"LHHL5 Rel",2023
"1157","Parthenocissus quinquefolia",3,"LHDL rel 1-2",2023
"1158","Parthenocissus quinquefolia",3,"LHDL rel 1-5",2023
"1159","Parthenocissus quinquefolia",3,"LHDL rel 2-1",2023
"1160","Parthenocissus quinquefolia",3,"LHHL1 Rel",2023
"1161","Parthenocissus quinquefolia",15,"LHHL2 Rel",2023
"1162","Parthenocissus quinquefolia",3,"LHHL3 Rel",2023
"1163","Parthenocissus quinquefolia",3,"LHHL4 Rel",2023
"1164","Parthenocissus quinquefolia",3,"LHHL5 Rel",2023
"1165","Parthenocissus quinquefolia",3,"LHSP 1-1",2023
"1166","Parthenocissus quinquefolia",15,"SLPR S",2023
"1167","Parthenocissus quinquefolia",3,"SLSBWL rel 1early",2023
"1168","Parthenocissus quinquefolia",3,"WWRP Italy Moraine Rel",2023
"1169","Parthenocissus sp.",15,"LBRP  Rel 3",2023
"1170","Parthenocissus sp.",0.5,"WWRP Rel 4",2023
"1171","Parthenocissus sp.",3,"WWRP WL Rel",2023
"1172","Parthenocissus spp.",3,"LBRP Rel 7",2023
"1173","Parthenocissus spp.",0.5,"LBRP Rel 8",2023
"1174","Parthenocissus spp.",3,"LHDL Rel 1-3",2023
"1175","Parthenocissus spp.",15,"LHDL Rel 1-4",2023
"1176","Parthenocissus spp.",15,"LHHL3 Rel",2023
"1177","Parthenocissus spp.",15,"LHSP 1-1",2023
"1178","Parthenocissus spp.",3,"MRPR TB Rel 1",2023
"1179","Parthenocissus spp.",62.5,"SLPR S",2023
"1180","Parthenocissus spp.",3,"SLPR West Range Rel",2023
"1181","Parthenocissus spp.",3,"SLPR bluff remnant releve",2023
"1182","Pedicularis lanceolata",3,"WWBW Rel",2023
"1183","Pedicularis lanceolata",15,"WWRP Rel 1",2023
"1184","Penstemon digitalis",3,"MRPR Rel 5",2023
"1185","Penstemon gracilis",3,"SLPR bluff remnant releve",2023
"1186","Penstemon grandiflorus",3,"SLPR bluff remnant releve",2023
"1187","Persicaria maculosa",3,"LBRP  Rel 3",2023
"1188","Persicaria maculosa",3,"LBRP Rel 6",2023
"1189","Persicaria maculosa",0.5,"LHDL Rel 1-4",2023
"1190","Persicaria maculosa",3,"LHDL rel 2-1",2023
"1191","Persicaria punctata",3,"LBRP Rel 4",2023
"1192","Persicaria punctata",3,"LHTS 1",2023
"1193","Persicaria sagittata",0.5,"LHDL Rel 1-4",2023
"1194","Persicaria sagittata",3,"LHDL rel 1-5",2023
"1195","Persicaria sagittata",3,"LHHL1 Rel",2023
"1196","Persicaria sagittata",3,"LHHL4 Rel",2023
"1197","Persicaria sagittata",3,"LHTS 1",2023
"1198","Persicaria sagittata",3,"WWBW Rel",2023
"1199","Persicaria spp.",3,"LBRP Rel 4",2023
"1200","Persicaria spp.",0.5,"LHDL Rel 1-4",2023
"1201","Persicaria spp.",3,"LHDL rel 1-5",2023
"1202","Persicaria spp.",3,"LHHL4 Rel",2023
"1203","Phalaris arundinacea",15,"LBRP  Rel 3",2023
"1204","Phalaris arundinacea",15,"LBRP Rel 4",2023
"1205","Phalaris arundinacea",15,"LBRP Rel 6",2023
"1206","Phalaris arundinacea",3,"LHDL rel 1-2",2023
"1207","Phalaris arundinacea",62.5,"LHDL rel 1-5",2023
"1208","Phalaris arundinacea",3,"LHDL rel 2-1",2023
"1209","Phalaris arundinacea",3,"LHHL1 Rel",2023
"1210","Phalaris arundinacea",3,"LHHL4 Rel",2023
"1211","Phalaris arundinacea",3,"LHHL5 Rel",2023
"1212","Phalaris arundinacea",3,"LHPP 2late",2023
"1213","Phalaris arundinacea",15,"LHTS 1",2023
"1214","Phalaris arundinacea",3,"MRPR TB Rel 1",2023
"1215","Phalaris arundinacea",87.5,"MRPR TB Rel 2",2023
"1216","Phalaris arundinacea",3,"WWBW Rel",2023
"1217","Phalaris arundinacea",3,"WWRP Rel 1",2023
"1218","Phalaris arundinacea",37.5,"WWRP Rel 3",2023
"1219","Phleum pratense",0.5,"LBRP  Rel 3",2023
"1220","Phleum pratense",0.5,"LBRP Rel 6",2023
"1221","Phleum pratense",3,"MRPR Rel 5",2023
"1222","Phleum pratense",0.5,"WWRP Rel 3",2023
"1223","Phryma leptostachya",3,"LBRP  Rel 3",2023
"1224","Phryma leptostachya",3,"LBRP Rel 6",2023
"1225","Phryma leptostachya",0.5,"LBRP Rel 7",2023
"1226","Phryma leptostachya",3,"LHDL rel 2-1",2023
"1227","Phryma leptostachya",3,"LHHL3 Rel",2023
"1228","Phryma leptostachya",3,"SLPR S",2023
"1229","Phryma leptostachya",3,"SLSBWL rel 1early",2023
"1230","Physalis heterophylla",3,"LBRP Rel 8",2023
"1231","Physalis heterophylla",0.5,"LHDL Rel 1-3",2023
"1232","Physalis heterophylla",0.5,"LHHL5 Rel",2023
"1233","Physalis heterophylla",0.5,"MRPR CPL19 rel 1",2023
"1234","Physalis heterophylla",3,"MRPR TB Rel 1",2023
"1235","Physalis heterophylla",0.5,"MRPR prairie bluff phase 2",2023
"1236","Physalis heterophylla",3,"SLPR bluff remnant releve",2023
"1237","Physalis virginiana",3,"LHPP 2early",2023
"1238","Physalis virginiana",3,"MRPR CPL19 rel 1",2023
"1239","Physostegia virginiana",3,"MRPR Rel 5",2023
"1240","Pilea fontana",3,"LHDL rel 2-1",2023
"1241","Pilea pumila",3,"LBRP Rel 6",2023
"1242","Pilea pumila",3,"LHDL Rel 1-4",2023
"1243","Pilea spp.",3,"LHTS 1",2023
"1244","Plantago rugelii",3,"LBRP  Rel 3",2023
"1245","Plantago rugelii",3,"LHHL4 Rel",2023
"1246","Plantago rugelii",3,"MRPR TB Rel 1",2023
"1247","Plantago rugelii",0.5,"SLPR West Range Rel",2023
"1248","Platanthera aquilonis",3,"LHTS 1",2023
"1249","Poa compressa",15,"MRPR CPL19 rel 1",2023
"1250","Poa compressa",3,"MRPR Rel 5",2023
"1251","Poa compressa",3,"MRPR prairie bluff phase 2",2023
"1252","Poa compressa",3,"SLPR West Range Rel",2023
"1253","Poa compressa",3,"SLPR bluff remnant releve",2023
"1254","Poa compressa",3,"WWRP Italy Moraine Rellate",2023
"1255","Poa compressa",3,"WWRP Prairie 2 Rel",2023
"1256","Poa compressa",3,"WWRP Rel 4",2023
"1257","Poa pratensis",3,"LBRP  Rel 3",2023
"1258","Poa pratensis",37.5,"LBRP Rel 5",2023
"1259","Poa pratensis",3,"LBRP Rel 8",2023
"1260","Poa pratensis",3,"MRPR CPL19 rel 1",2023
"1261","Poa pratensis",3,"MRPR Rel 5",2023
"1262","Poa pratensis",3,"MRPR TB Rel 1",2023
"1263","Poa pratensis",3,"MRPR prairie bluff phase 2",2023
"1264","Poa pratensis",15,"SLPR East Range Rel",2023
"1265","Poa pratensis",15,"SLPR West Range Rel",2023
"1266","Poa pratensis",3,"SLPR bluff remnant releve",2023
"1267","Poa pratensis",3,"WWRP Italy Moraine Rellate",2023
"1268","Poa pratensis",3,"WWRP Prairie 2 Rel",2023
"1269","Poa pratensis",37.5,"WWRP Rel 1",2023
"1270","Poa pratensis",3,"WWRP Rel 2",2023
"1271","Poa sp.",3,"WWBW Rel",2023
"1272","Poa sp.",3,"WWRP Italy Moraine Rel",2023
"1273","Poa spp.",3,"LHPP 1early",2023
"1274","Poa spp.",3,"LHPP 2early",2023
"1275","Polygonatum biflorum",3,"SLPR S",2023
"1276","Populus deltoides",3,"LHHL5 Rel",2023
"1277","Populus deltoides",0.5,"SLPR bluff remnant releve",2023
"1278","Populus deltoides",0.5,"WWRP WL Rel",2023
"1279","Populus grandidentata",87.5,"LHHL3 Rel",2023
"1280","Populus tremuloides",15,"LHDL rel 1-2",2023
"1281","Populus tremuloides",3,"LHDL rel 1-5",2023
"1282","Populus tremuloides",15,"LHHL4 Rel",2023
"1283","Populus tremuloides",0.5,"LHHL5 Rel",2023
"1284","Populus tremuloides",3,"LHPP 1early",2023
"1285","Populus tremuloides",0.5,"LHPP 2early",2023
"1286","Populus tremuloides",3,"LHPP 2late",2023
"1287","Populus tremuloides",3,"LHPP rel 1late",2023
"1288","Populus tremuloides",15,"LHSP 1-1",2023
"1289","Populus tremuloides",3,"MRPR CPL19 rel 1",2023
"1290","Populus tremuloides",3,"MRPR prairie bluff phase 2",2023
"1291","Populus tremuloides",3,"WWRP Rel 4",2023
"1292","Portulaca oleracea",0.5,"LBRP Rel 5",2023
"1293","Potentilla argentea",3,"LBRP Rel 5",2023
"1294","Potentilla arguta",3,"SLPR West Range Rel",2023
"1295","Potentilla norvegica",3,"MRPR TB Rel 1",2023
"1296","Potentilla recta",0.5,"LBRP  Rel 3",2023
"1297","Potentilla recta",0.5,"LBRP Rel 6",2023
"1298","Potentilla recta",3,"LBRP Rel 8",2023
"1299","Potentilla recta",3,"LHHL4 Rel",2023
"1300","Potentilla recta",3,"SLPR West Range Rel",2023
"1301","Potentilla recta",3,"WWRP Italy Moraine Rel",2023
"1302","Potentilla recta",3,"WWRP Italy Moraine Rellate",2023
"1303","Potentilla recta",3,"WWRP Rel 4",2023
"1304","Potentilla simplex",3,"LBRP Rel 8",2023
"1305","Potentilla spp.",3,"LHDL rel 1-5",2023
"1306","Prairie violet sp.",3,"MRPR CPL19 rel 1",2023
"1307","Prairie violet sp.",3,"MRPR prairie bluff phase 2",2023
"1308","Prairie violet sp.",3,"WWRP Italy Moraine Rel",2023
"1309","Prairie violet sp.",3,"WWRP Italy Moraine Rellate",2023
"1310","Prairie violet sp.",3,"WWRP Prairie 2 Rel",2023
"1311","Prunella vulgaris",3,"LHHL4 Rel",2023
"1312","Prunella vulgaris",3,"MRPR TB Rel 1",2023
"1313","Prunus americana",3,"SLPR West Range Rel",2023
"1314","Prunus americana",0.5,"WWBW Rel",2023
"1315","Prunus americana",3,"WWRP Italy Moraine Rel",2023
"1316","Prunus americana",3,"WWRP Italy Moraine Rellate",2023
"1317","Prunus americana",3,"WWRP Rel 2",2023
"1318","Prunus americana",3,"WWRP Rel 3",2023
"1319","Prunus serotina",15,"LBRP  Rel 3",2023
"1320","Prunus serotina",3,"LBRP Rel 7",2023
"1321","Prunus serotina",15,"LHDL Rel 1-3",2023
"1322","Prunus serotina",15,"LHDL Rel 1-4",2023
"1323","Prunus serotina",3,"LHDL rel 1-2",2023
"1324","Prunus serotina",15,"LHDL rel 2-1",2023
"1325","Prunus serotina",3,"LHHL1 Rel",2023
"1326","Prunus serotina",15,"LHHL2 Rel",2023
"1327","Prunus serotina",3,"LHHL3 Rel",2023
"1328","Prunus serotina",15,"LHHL4 Rel",2023
"1329","Prunus serotina",15,"LHHL5 Rel",2023
"1330","Prunus serotina",3,"LHPP 1early",2023
"1331","Prunus serotina",0.5,"LHPP 2early",2023
"1332","Prunus serotina",0.5,"LHPP 2late",2023
"1333","Prunus serotina",3,"LHPP rel 1late",2023
"1334","Prunus serotina",3,"LHSP 1-1",2023
"1335","Prunus serotina",3,"MRPR CPL19 rel 1",2023
"1336","Prunus serotina",3,"SLPR West Range Rel",2023
"1337","Prunus serotina",3,"SLPR bluff remnant releve",2023
"1338","Prunus serotina",0.5,"WWRP Italy Moraine Rel",2023
"1339","Prunus serotina",3,"WWRP Italy Moraine Rellate",2023
"1340","Prunus serotina",3,"WWRP Rel 2",2023
"1341","Prunus serotina",3,"WWRP Rel 3",2023
"1342","Prunus serotina",3,"WWRP WL Rel",2023
"1343","Prunus virginiana",3,"LBRP Rel 6",2023
"1344","Prunus virginiana",3,"LBRP Rel 7",2023
"1345","Prunus virginiana",3,"LHDL Rel 1-3",2023
"1346","Prunus virginiana",3,"LHDL Rel 1-4",2023
"1347","Prunus virginiana",15,"LHDL rel 1-2",2023
"1348","Prunus virginiana",3,"LHDL rel 1-5",2023
"1349","Prunus virginiana",3,"LHDL rel 2-1",2023
"1350","Prunus virginiana",3,"LHHL1 Rel",2023
"1351","Prunus virginiana",3,"LHHL2 Rel",2023
"1352","Prunus virginiana",3,"LHHL4 Rel",2023
"1353","Prunus virginiana",3,"LHHL5 Rel",2023
"1354","Prunus virginiana",3,"LHSP 1-1",2023
"1355","Prunus virginiana",0.5,"LHTS 1",2023
"1356","Prunus virginiana",3,"MRPR prairie bluff phase 2",2023
"1357","Prunus virginiana",3,"SLPR S",2023
"1358","Prunus virginiana",3,"SLSBWL rel 1early",2023
"1359","Prunus virginiana",3,"WWRP WL Rel",2023
"1360","Pseudognaphalium obtusifolium",3,"LHHL4 Rel",2023
"1361","Pseudognaphalium obtusifolium",3,"LHPP rel 1late",2023
"1362","Pteridium aquilinum",15,"LHHL1 Rel",2023
"1363","Pteridium aquilinum",3,"LHHL5 Rel",2023
"1364","Pycnanthemum virginianum",3,"LBRP  Rel 3",2023
"1365","Pycnanthemum virginianum",3,"LBRP Rel 6",2023
"1366","Pycnanthemum virginianum",3,"SLPR East Range Rel",2023
"1367","Pycnanthemum virginianum",3,"SLPR West Range Rel",2023
"1368","Pycnanthemum virginianum",3,"WWBW Rel",2023
"1369","Pycnanthemum virginianum",0.5,"WWRP Prairie 2 Rel",2023
"1370","Pyrola elliptica",3,"LHDL rel 1-2",2023
"1371","Pyrola elliptica",3,"LHHL5 Rel",2023
"1372","Quercus alba",62.5,"LHDL Rel 1-3",2023
"1373","Quercus alba",37.5,"LHDL Rel 1-4",2023
"1374","Quercus alba",62.5,"LHDL rel 2-1",2023
"1375","Quercus alba",3,"LHHL1 Rel",2023
"1376","Quercus alba",15,"LHHL2 Rel",2023
"1377","Quercus alba",3,"LHHL4 Rel",2023
"1378","Quercus alba",37.5,"LHHL5 Rel",2023
"1379","Quercus alba",0.5,"LHPP 2late",2023
"1380","Quercus alba",37.5,"LHSP 1-1",2023
"1381","Quercus alba",37.5,"SLPR S",2023
"1382","Quercus ellipsoidalis",3,"LHDL rel 1-2",2023
"1383","Quercus ellipsoidalis",37.5,"LHDL rel 2-1",2023
"1384","Quercus ellipsoidalis",3,"LHPP 1early",2023
"1385","Quercus ellipsoidalis",15,"LHPP 2early",2023
"1386","Quercus ellipsoidalis",0.5,"MRPR CPL19 rel 1",2023
"1387","Quercus ellipsoidalis",3,"SLPR West Range Rel",2023
